Data,Otwarcie,Zamknięcie,Maks.,Min.,Obrót (mln. zł),Zmiana (%)
2019-08-09,35.85,35.6,36.85,35.45,0.82,0.28
2019-08-08,35.65,35.5,35.9,35.5,0.31,0.85
2019-08-07,35.2,35.2,36,35.05,0.96,0.28
2019-08-06,35.6,35.1,36,35.1,0.7,-2.5
2019-08-05,37.2,36,37.7,35.7,1.44,-1.91
2019-08-02,34.05,36.7,36.7,34.05,11.57,11.04
2019-08-01,33.35,33.05,33.35,32.9,1.46,0.15
2019-07-31,33.05,33,33.3,32.85,0.71,0
2019-07-30,33.15,33,33.4,32.85,0.33,-1.2
2019-07-29,33,33.4,33.8,33,0.49,1.52
2019-07-26,33,32.9,33.1,32.8,0.36,-0.3
2019-07-25,33.3,33,33.3,32.7,0.16,-0.3
2019-07-24,33.5,33.1,33.55,32.2,0.47,-1.49
2019-07-23,34,33.6,34,33.55,0.11,-1.18
2019-07-22,33.9,34,34,33.85,0.15,0.29
2019-07-19,33.9,33.9,34,33.85,0.65,0.15
2019-07-18,33.95,33.85,34.3,33.65,0.25,-0.15
2019-07-17,34.5,33.9,34.5,33.35,7.19,-1.74
2019-07-16,35.25,34.5,35.25,34.5,2.44,-1.29
2019-07-15,34.8,34.95,35.5,34.5,0.9,0.29
2019-07-12,34.35,34.85,34.85,34,0.48,1.9
2019-07-11,34.45,34.2,34.45,33.8,0.1,0.15
2019-07-10,34.8,34.15,34.8,33.2,0.22,-1.73
2019-07-09,34.6,34.75,35.1,34.5,7.74,0.87
2019-07-08,34.3,34.45,34.7,34.2,0.25,0.58
2019-07-05,34.4,34.25,34.6,33.8,1.03,-0.44
2019-07-04,33.1,34.4,34.5,33,1.07,3.93
2019-07-03,33.35,33.1,33.95,32.65,0.98,0.46
2019-07-02,32.05,32.95,33.1,32.05,4.2,3.62
2019-07-01,30.75,31.8,31.95,30.75,0.71,4.61
2019-06-28,30.05,30.4,30.45,30,0.75,1
2019-06-27,30,30.1,30.25,29.9,3.32,0.33
2019-06-26,29.6,30,30.45,29.6,1.72,4.9
2019-06-25,28.9,28.6,29.05,28.4,0.08,-1.04
2019-06-24,28.2,28.9,28.9,28.1,0.43,2.48
2019-06-21,28.4,28.2,28.5,28.2,0.07,-0.18
2019-06-19,28.65,28.25,28.75,28.25,0.18,-1.91
2019-06-18,28.85,28.8,29,28.8,0.13,-0.69
2019-06-17,29,29,29.35,28.75,1.54,-1.36
2019-06-14,29.5,29.4,29.5,29.1,0.05,-0.34
2019-06-13,29.4,29.5,29.5,29,0.03,0.34
2019-06-12,29.85,29.4,29.85,28.4,0.32,-1.67
2019-06-11,29.85,29.9,30.2,29.5,0.19,0.34
2019-06-10,29.95,29.8,29.95,29.45,0.05,0
2019-06-07,29.85,29.8,29.85,29.35,0.07,0.34
2019-06-06,29.8,29.7,30,29.3,0.12,0.17
2019-06-05,29.95,29.65,29.95,29.3,0.04,-1
2019-06-04,30.4,29.95,30.4,29.3,0.05,-0.83
2019-06-03,30.6,30.2,30.6,29.7,0.17,-1.31
2019-05-31,29.2,30.6,30.6,28.3,0.32,4.79
2019-05-30,28,29.2,29.25,28,0.18,3.91
2019-05-29,29.25,28.1,29.6,27.05,0.93,-5.07
2019-05-28,29.35,29.6,29.7,29.05,0.12,0.68
2019-05-27,29.4,29.4,29.9,29.05,0.08,0
2019-05-24,29.5,29.4,29.5,29.1,0.09,-0.17
2019-05-23,29.7,29.45,29.7,29.25,0.08,-0.84
2019-05-22,29.8,29.7,29.8,29.05,0.24,-0.34
2019-05-21,29.6,29.8,29.8,29.6,0.13,0.34
2019-05-20,29.75,29.7,30,29,0.15,-1
2019-05-17,30.35,30,30.35,29.8,0.43,-1.32
2019-05-16,30.5,30.4,30.5,30.05,0.19,-0.33
2019-05-15,30.5,30.5,30.5,30.35,0.65,0
2019-05-14,30.7,30.5,31,30.35,0.49,0
2019-05-13,30.7,30.5,30.75,30.4,0.21,-0.16
2019-05-10,30.4,30.55,30.95,30.4,0.55,1.5
2019-05-09,30.2,30.1,30.4,29.9,0.65,-0.5
2019-05-08,29.75,30.25,30.3,29.75,0.22,2.02
2019-05-07,30,29.65,30.55,29.4,0.2,-1.17
2019-05-06,30.9,30,30.9,29.9,0.33,-2.91
2019-05-02,31,30.9,31,30.6,0.09,-0.32
2019-04-30,30.7,31,31,30.2,1.16,0.98
2019-04-29,29.8,30.7,30.8,29.55,0.26,3.02
2019-04-26,29.6,29.8,29.9,29.25,0.12,1.02
2019-04-25,29.2,29.5,29.75,29.2,0.1,0.34
2019-04-24,29.1,29.4,29.4,29,0.09,1.03
2019-04-23,28.8,29.1,29.25,28.8,0.07,1.04
2019-04-22,28.8,28.8,28.8,28.8,0,0
2019-04-19,28.8,28.8,28.8,28.8,0,0
2019-04-18,29,28.8,29.5,28.8,0.27,-0.86
2019-04-17,29.5,29.05,29.65,29.05,0.07,-2.19
2019-04-16,29.3,29.7,29.9,29.3,0.85,1.71
2019-04-15,29.55,29.2,30,29.2,0.13,-0.51
2019-04-12,29.4,29.35,30,29.35,0.13,0.17
2019-04-11,29.8,29.3,29.8,28.85,0.31,-2.01
2019-04-10,30.35,29.9,30.65,28.75,0.44,-2.29
2019-04-09,31.15,30.6,31.15,30.6,0.1,-1.29
2019-04-08,30.8,31,31.1,30.5,0.26,1.64
2019-04-05,30,30.5,31.5,30,1.74,1.67
2019-04-04,30.1,30,30.8,29.8,0.65,0
2019-04-03,30.8,30,30.8,29.5,0.91,-1.15
2019-04-02,28.8,30.35,31.5,28.8,3.49,10.56
2019-04-01,27.6,27.45,27.65,27.2,0.08,-0.36
2019-03-29,27.25,27.55,27.55,26.9,0.25,0.92
2019-03-28,27,27.3,27.3,26.8,0.06,0.92
2019-03-27,27.6,27.05,27.6,26.9,0.05,-1.99
2019-03-26,27.7,27.6,27.75,27.2,0.23,-0.36
2019-03-25,26.55,27.7,27.95,26.4,0.27,5.12
2019-03-22,26.55,26.35,27,26.2,0.11,-2.41
2019-03-21,27.1,27,27.1,26.8,0.07,0
2019-03-20,27.2,27,27.2,26.8,0.16,0.56
2019-03-19,27.4,26.85,27.4,26.8,0.17,0.19
2019-03-18,26.8,26.8,27.15,26.7,0.11,-1.29
2019-03-15,26,27.15,27.15,26,0.8,4.42
2019-03-14,26.1,26,26.2,25.9,0.39,0
2019-03-13,26.2,26,26.2,25.7,0.14,0
2019-03-12,25.95,26,26,25.7,0.53,0.78
2019-03-11,27,25.8,27.1,25.45,0.64,-4.09
2019-03-08,26.5,26.9,26.9,26.5,0.08,0.94
2019-03-07,27.2,26.65,27.3,26.55,0.07,-0.56
2019-03-06,26.5,26.8,26.8,26.4,0.05,1.9
2019-03-05,26.5,26.3,26.5,26.2,1.38,0
2019-03-04,26.35,26.3,26.55,25.6,0.22,-1.5
2019-03-01,26.75,26.7,26.75,26.1,0.05,1.33
2019-02-28,26,26.35,26.8,26,0.43,2.13
2019-02-27,27.5,25.8,27.5,25.7,0.94,-6.18
2019-02-26,28.2,27.5,28.2,26.3,0.41,-2.83
2019-02-25,28.6,28.3,29,28.2,0.31,-1.05
2019-02-22,28.6,28.6,29,28.6,0.08,-1.04
2019-02-21,29,28.9,29.4,28.55,0.31,-0.34
2019-02-20,29.35,29,29.75,28.85,0.77,0
2019-02-19,28.7,29,29.4,27.6,0.64,1.05
2019-02-18,28.6,28.7,29.7,28.6,2.03,0.53
2019-02-15,27.8,28.55,28.75,27.5,0.58,3.82
2019-02-14,28,27.5,28,27.5,0.41,0
2019-02-13,27.1,27.5,28.45,27.1,1.94,1.29
2019-02-12,26.8,27.15,27.25,26.8,0.64,0.18
2019-02-11,27.35,27.1,27.4,26.9,0.11,-0.73
2019-02-08,27,27.3,27.3,26.5,0.28,0
2019-02-07,27.5,27.3,27.6,26.8,0.92,-0.36
2019-02-06,27.55,27.4,27.55,27,0.12,0
2019-02-05,27.5,27.4,27.6,26.7,0.87,-0.36
2019-02-04,27.85,27.5,27.95,27.1,0.21,-0.72
2019-02-01,27.7,27.7,27.7,27.25,0.54,-0.54
2019-01-31,27.15,27.85,28.05,26.8,0.54,2.77
2019-01-30,26,27.1,27.15,26,0.37,2.65
2019-01-29,26.95,26.4,26.95,26.4,0.16,-1.68
2019-01-28,26.95,26.85,27,26.7,0.22,0.19
2019-01-25,26.35,26.8,26.8,26.35,1.69,1.52
2019-01-24,26.7,26.4,26.7,26.3,0.83,-0.94
2019-01-23,26.2,26.65,26.7,25.8,0.62,2.11
2019-01-22,26.2,26.1,26.2,25.7,0.25,-0.38
2019-01-21,26.6,26.2,26.6,25.75,0.46,-1.13
2019-01-18,26.9,26.5,26.9,26,0.2,-0.38
2019-01-17,26.7,26.6,27,26.4,0.32,0.38
2019-01-16,25.85,26.5,26.5,25.6,1.89,5.16
2019-01-15,26,25.2,26.5,24.95,0.6,-2.14
2019-01-14,24.65,25.75,25.8,24.6,0.69,5.97
2019-01-11,24,24.3,24.7,24,0.22,1.25
2019-01-10,24.2,24,24.2,24,0.07,0
2019-01-09,24.05,24,24.25,24,0.24,0
2019-01-08,23.45,24,24.2,23.4,0.28,2.13
2019-01-07,23.5,23.5,23.55,23.35,0.26,0.43
2019-01-04,23.45,23.4,23.85,23.25,0.22,-0.21
2019-01-03,24.9,23.45,24.9,23.25,0.65,-5.44
2019-01-02,25.1,24.8,25.1,24,1.2,-2.17
2018-12-31,25.35,25.35,25.35,25.35,0,0
2018-12-28,24.9,25.35,25.7,24.9,0.64,0
2018-12-27,24.8,25.35,25.4,24.3,0.46,4.32
2018-12-24,24.3,24.3,24.3,24.3,0,0
2018-12-21,25.25,24.3,25.25,23.85,0.85,-0.82
2018-12-20,23.9,24.5,24.9,23.9,0.56,2.51
2018-12-19,23.9,23.9,24.4,23.7,0.74,-0.21
2018-12-18,24.8,23.95,24.9,23.9,0.34,-3.82
2018-12-17,25.65,24.9,25.85,24.6,0.27,-4.23
2018-12-14,26.1,26,26.15,25.65,0.05,-0.38
2018-12-13,26.2,26.1,26.2,25.8,0.07,0.77
2018-12-12,25.9,25.9,26.7,25.8,0.24,-0.19
2018-12-11,26.4,25.95,26.4,25.95,0.11,-1.7
2018-12-10,26.9,26.4,26.95,26.2,0.15,-1.49
2018-12-07,26.8,26.8,27,26.6,0.53,-0.37
2018-12-06,27.5,26.9,27.5,26.8,0.1,-2.18
2018-12-05,27.65,27.5,28.1,27.25,1.28,0
2018-12-04,28,27.5,28.1,27.4,3.05,0
2018-12-03,26.8,27.5,28.1,26.8,0.42,2.61
2018-11-30,26.5,26.8,26.8,26.5,0.82,-0.37
2018-11-29,26.9,26.9,27,26.55,0.24,1.32
2018-11-28,27.4,26.55,27.6,26.55,2.95,-4.15
2018-11-27,27,27.7,27.95,26.55,0.38,0
2018-11-26,27.8,27.7,27.8,27,0.16,1.09
2018-11-23,26.7,27.4,27.4,25.55,0.48,1.11
2018-11-22,27.2,27.1,27.4,27.1,0.07,-0.37
2018-11-21,27.5,27.2,27.65,27.2,0.13,-0.73
2018-11-20,26.6,27.4,27.4,26.6,0.16,3.79
2018-11-19,28.5,26.4,28.5,26.4,11.79,-8.97
2018-11-16,29.9,29,29.9,28.5,2.32,-2.36
2018-11-15,29.5,29.7,29.8,29.5,0.24,0.68
2018-11-14,29.4,29.5,29.7,29,0.6,0.68
2018-11-13,28.9,29.3,29.35,28.9,0.16,1.74
2018-11-12,28.8,28.8,28.8,28.8,0,0
2018-11-09,27.8,28.8,28.95,27.6,1.39,3.41
2018-11-08,27.5,27.85,27.9,27.5,2.76,1.27
2018-11-07,27.35,27.5,27.5,27,0.53,1.1
2018-11-06,27.3,27.2,27.6,27,0.24,0.37
2018-11-05,26.8,27.1,27.65,26.8,4.9,2.07
2018-11-02,25.2,26.55,27.1,25.2,0.85,3.31
2018-10-31,24,25.7,25.7,24,0.89,7.08
2018-10-30,22.6,24,24,22.25,0.68,5.96
2018-10-29,22.1,22.65,22.65,22,0.47,2.95
2018-10-25,21.3,22,22.2,21,2.86,-0.45
2018-10-24,21.45,22.1,22.45,21.45,0.95,2.31
2018-10-23,22,21.6,22,21,0.48,-1.82
2018-10-22,22.95,22,22.95,21.5,1.08,-3.3
2018-10-19,22.95,22.75,23.3,22.75,1.63,-0.87
2018-10-18,23.1,22.95,23.25,22.9,2,-0.65
2018-10-17,23.2,23.1,23.65,23.1,0.25,-0.43
2018-10-16,23.25,23.2,23.5,22.95,0.52,-0.22
2018-10-15,24.15,23.25,24.15,23.1,0.18,-3.13
2018-10-12,23.3,24,24,23.1,0.62,4.35
2018-10-11,23.5,23,24.15,23,0.39,-5.15
2018-10-10,25.4,24.25,25.4,23.8,0.56,-1.82
2018-10-09,25,24.7,25.85,24.7,0.68,-2.37
2018-10-08,25.15,25.3,26.2,25.15,0.73,-2.69
2018-10-05,26,26,26.35,24.8,0.29,0
2018-10-04,25.3,26,26.55,24.5,0.68,3.17
2018-10-03,23.8,25.2,25.2,23.6,0.44,6.33
2018-10-02,23.75,23.7,23.8,23.2,0.8,0
2018-10-01,24.5,23.7,24.5,23.7,0.29,-1.04
2018-09-28,24.35,23.95,24.45,22.8,0.72,-1.24
2018-09-27,24.4,24.25,24.4,24,0.54,-0.41
2018-09-26,24.6,24.35,24.8,24.35,0.09,-1.62
2018-09-25,25,24.75,25,24.5,0.07,0.2
2018-09-24,24.8,24.7,25.05,24.6,0.4,-0.4
2018-09-21,25.05,24.8,25.2,24.75,0.38,-0.8
2018-09-20,24.5,25,25.25,24.5,0.23,3.95
2018-09-19,24.5,24.05,24.5,23.7,0.28,-1.84
2018-09-18,24.7,24.5,25,24,0.11,2.94
2018-09-17,23.5,23.8,24.7,22.65,5.66,0
2018-09-14,25,23.8,25,23.5,0.52,-2.86
2018-09-13,24.95,24.5,25.35,24.2,0.22,-0.2
2018-09-12,24.6,24.55,24.95,24.4,1.06,-0.2
2018-09-11,25.1,24.6,26.45,24.6,0.29,-4.65
2018-09-10,25,25.8,25.8,24.45,0.25,4.03
2018-09-07,25.2,24.8,26.1,24.8,3.5,-1.59
2018-09-06,25.9,25.2,27.05,24.1,2.18,-3.82
2018-09-05,28.9,26.2,28.9,26.2,0.75,-9.66
2018-09-04,29.95,29,29.95,28.7,0.96,-4.13
2018-09-03,31.45,30.25,31.45,29.5,0.4,-8.33
2018-08-31,31.75,33,33,31,8.2,4.27
2018-08-30,30.75,31.65,32,30.75,0.24,3.26
2018-08-29,32.05,30.65,33,30.55,1.81,-2.7
2018-08-28,30.6,31.5,31.8,30.6,0.7,3.62
2018-08-27,30.95,30.4,32.05,30.4,3.8,1.33
2018-08-24,29.95,30,30,29.75,0.66,0.33
2018-08-23,29.55,29.9,29.9,29.5,0.19,1.18
2018-08-22,29.35,29.55,29.9,29.3,2.51,-1.17
2018-08-21,29.9,29.9,30,28.6,5.06,1.18
2018-08-20,30,29.55,30,28.95,0.29,-1.5
2018-08-17,29.75,30,30.5,29.75,1.44,0.67
2018-08-16,28.4,29.8,29.8,28.35,2.04,3.83
2018-08-14,28.7,28.7,29,28.1,0.6,-0.52
2018-08-13,29.4,28.85,29.4,28.05,0.41,-3.67
2018-08-10,30,29.95,30.2,29.15,0.46,-0.17
2018-08-09,30.2,30,30.3,29,1.89,0
2018-08-08,29.6,30,30,29.4,0.76,1.35
2018-08-07,30.8,29.6,30.8,28.6,3.12,-3.9
2018-08-06,32.5,30.8,32.5,30.4,1.14,-3.75
2018-08-03,32.1,32,32.1,31.8,0.09,0
2018-08-02,32,32,32.55,31.95,0.95,0
2018-08-01,32.1,32,32.3,31.3,1.29,0
2018-07-31,34.4,32,34.4,31.45,3.56,-6.16
2018-07-30,34.2,34.1,34.2,33.6,0.2,-0.58
2018-07-27,35,34.3,35,33.25,0.61,-1.72
2018-07-26,34.95,34.9,34.95,34.65,0.53,0.29
2018-07-25,35.25,34.8,35.25,34.8,0.51,-1.14
2018-07-24,34.7,35.2,35.25,34.7,0.9,-0.56
2018-07-23,35.5,35.4,35.5,34.65,1.18,0.28
2018-07-20,35.5,35.3,35.5,34.65,1.37,-0.28
2018-07-19,34.45,35.4,35.5,34.45,1.67,2.76
2018-07-18,34.4,34.45,34.45,33.85,0.55,0.44
2018-07-17,33.45,34.3,34.3,33,1.23,2.54
2018-07-16,33.25,33.45,34,32.25,0.7,0.6
2018-07-13,32.35,33.25,33.5,31.95,1.24,2.62
2018-07-12,32,32.4,32.4,31.7,0.7,1.25
2018-07-11,31.4,32,32.4,31.3,0.97,-1.23
2018-07-10,31,32.4,32.4,30.3,2.44,3.85
2018-07-09,31.1,31.2,31.75,30.85,0.8,-1.89
2018-07-06,31.5,31.8,31.8,29.05,4.81,1.44
2018-07-05,32.2,31.35,33,31.3,0.52,-2.94
2018-07-04,32.65,32.3,32.65,30.75,3.5,-1.37
2018-07-03,33.6,32.75,33.95,32.4,1.76,-2.24
2018-07-02,33.45,33.5,34.5,32.9,0.64,2.45
2018-06-29,33,32.7,33,32.65,0.76,-1.36
2018-06-28,33.5,33.15,33.5,32.8,0.38,-1.04
2018-06-27,33.4,33.5,33.7,32.25,3.02,0.45
2018-06-26,33,33.35,33.4,32.45,2.19,1.06
2018-06-25,33,33,33.6,32.6,1.62,-1.2
2018-06-22,34.45,33.4,34.45,32.9,1.65,-1.76
2018-06-21,35.7,34,35.8,33.5,0.8,-2.86
2018-06-20,33.3,35,35.7,33.3,5.11,5.11
2018-06-19,33,33.3,34.5,31.2,2.83,0
2018-06-18,35,33.3,36.1,33.3,0.49,-4.86
2018-06-15,34.1,35,35,34,0.86,2.64
2018-06-14,35.5,34.1,35.5,33.6,1.24,-4.21
2018-06-13,36.8,35.6,36.8,35.4,0.97,-3
2018-06-12,36.6,36.7,36.85,36.2,0.14,-0.27
2018-06-11,37,36.8,37.2,36.7,0.53,-0.81
2018-06-08,36.8,37.1,37.2,36.8,0.11,0.27
2018-06-07,37.2,37,37.2,36.95,0.76,-0.27
2018-06-06,36.55,37.1,37.2,36.3,0.74,1.78
2018-06-05,36.2,36.45,37.25,36.05,0.31,-3.57
2018-06-01,38.7,37.8,38.75,37.1,0.62,-5.26
2018-05-30,40,39.9,40,39.05,0.34,-0.25
2018-05-29,40.15,40,40.65,39.6,0.24,-0.12
2018-05-28,40,40.05,40.05,39.9,0.15,0.38
2018-05-25,39.6,39.9,40,39.6,0.84,1.01
2018-05-24,39.9,39.5,39.9,39.5,0.43,-0.13
2018-05-23,40.4,39.55,40.5,39.5,0.39,-1.37
2018-05-22,39.55,40.1,40.7,39.55,0.58,1.39
2018-05-21,39.25,39.55,39.9,39.2,2.32,-0.75
2018-05-18,40,39.85,40,38.9,0.36,0.13
2018-05-17,40.05,39.8,40.4,39.1,0.41,-0.62
2018-05-16,38.7,40.05,40.35,38.7,0.57,4.3
2018-05-15,38,38.4,38.4,37.5,1.1,1.05
2018-05-14,38.5,38,39,37.8,1.23,-1.04
2018-05-11,38.75,38.4,38.75,38.1,0.69,1.05
2018-05-10,37.95,38,38.8,37.6,0.85,0
2018-05-09,38.75,38,40,37.6,0.72,-1.43
2018-05-08,39.15,38.55,39.85,37.65,1.05,-1.15
2018-05-07,39.55,39,40,38.7,0.84,-0.38
2018-05-04,40.9,39.15,40.9,39.15,2.66,-4.51
2018-05-02,44.35,41,44.35,40.5,0.92,-7.87
2018-04-30,42.5,44.5,44.5,42,1.07,4.71
2018-04-27,42,42.5,42.7,41.7,5.95,2.16
2018-04-26,42.05,41.6,42.3,41.6,0.63,-1.07
2018-04-25,42,42.05,42.4,41.5,1.32,1.33
2018-04-24,41.25,41.5,41.5,41.2,0.29,0.48
2018-04-23,41.3,41.3,41.45,41.2,0.13,0
2018-04-20,42,41.3,42.3,40.2,4.52,0
2018-04-19,40.1,41.3,41.3,40,1.4,2.86
2018-04-18,39.85,40.15,40.15,39.85,4.31,0
2018-04-17,39.85,40.15,40.2,39.1,1.47,0.63
2018-04-16,39.2,39.9,39.9,38.4,0.29,1.66
2018-04-13,39.2,39.25,39.3,38.7,0.37,-0.38
2018-04-12,39.4,39.4,39.5,39,0.62,0
2018-04-11,39.5,39.4,39.5,38.35,0.59,-0.25
2018-04-10,38.5,39.5,39.65,38.5,0.24,3.13
2018-04-09,38.4,38.3,38.4,38.1,0.41,0.52
2018-04-06,37.5,38.1,38.35,37.5,2.49,1.6
2018-04-05,36.65,37.5,37.9,36.05,0.77,2.32
2018-04-04,35.7,36.65,36.95,35.6,0.44,2.37
2018-04-03,35.9,35.8,36.3,35.35,0.71,-3.24
2018-03-29,37.3,37,37.5,36,1.6,-1.99
2018-03-28,38,37.75,38,37.55,0.41,-1.18
2018-03-27,38,38.2,38.9,38,0.27,0.26
2018-03-26,38.6,38.1,38.6,38,0.06,-1.3
2018-03-23,38,38.6,38.9,38,1.29,0.39
2018-03-22,39,38.45,39,38,0.16,-1.66
2018-03-21,39,39.1,39.3,38.75,0.09,0.26
2018-03-20,38.7,39,39.45,38.5,0.4,1.04
2018-03-19,39.5,38.6,40.4,38.6,0.73,-2.15
2018-03-16,38.3,39.45,39.45,37.7,0.72,3.82
2018-03-15,38.15,38,38.15,37.8,0.19,-0.13
2018-03-14,38.15,38.05,38.2,37.85,0.17,-0.26
2018-03-13,38.4,38.15,38.4,38.05,0.07,0.13
2018-03-12,38.5,38.1,38.5,37.8,0.13,-0.65
2018-03-09,38.2,38.35,38.4,37.8,0.69,0.66
2018-03-08,37.55,38.1,38.4,37.55,0.19,1.46
2018-03-07,38.55,37.55,38.55,37,0.54,-2.47
2018-03-06,38.7,38.5,38.7,38.3,0.3,0.65
2018-03-05,38,38.25,38.75,38,0.19,-0.65
2018-03-02,39,38.5,40.2,38,0.83,-2.53
2018-03-01,39.15,39.5,39.95,39.15,0.46,0.89
2018-02-28,39.85,39.15,39.85,38.3,0.82,-1.88
2018-02-27,41.15,39.9,41.65,39.9,0.63,-2.56
2018-02-26,41.35,40.95,41.35,40.5,0.13,0.37
2018-02-23,41.5,40.8,41.5,40.25,0.76,-2.74
2018-02-22,42,41.95,42.4,41.55,0.94,-1.06
2018-02-21,42.4,42.4,42.4,41.5,0.26,1.07
2018-02-20,42.2,41.95,42.2,41.3,0.11,0
2018-02-19,41.85,41.95,42.35,41.05,0.32,-0.71
2018-02-16,42.15,42.25,42.9,42.15,0.55,-0.71
2018-02-15,42.55,42.55,43,42,0.43,0.95
2018-02-14,41.4,42.15,42.75,41.4,0.45,2.55
2018-02-13,40.9,41.1,41.35,40.5,0.23,1.48
2018-02-12,39.9,40.5,41.3,39.9,0.3,2.79
2018-02-09,40,39.4,40,39.2,0.96,-2.6
2018-02-08,41.5,40.45,41.9,40.2,0.24,-1.1
2018-02-07,40,40.9,41.75,40,0.76,2.89
2018-02-06,39.1,39.75,40.85,38.85,2.53,-5.58
2018-02-05,42.25,42.1,42.5,41.5,1.09,-1.29
2018-02-02,42.85,42.65,43,42.5,0.7,0.35
2018-02-01,43.15,42.5,43.55,42.3,0.74,-1.16
2018-01-31,43,43,43.55,43,0.45,0.47
2018-01-30,43.85,42.8,43.85,42.5,0.35,-1.27
2018-01-29,43.5,43.35,43.5,43.05,0.3,1.76
2018-01-26,42.8,42.6,43.2,42.35,1.44,-1.39
2018-01-25,44,43.2,44,42.8,2.85,-3.14
2018-01-24,47,44.6,47,43.95,2.85,-5.11
2018-01-23,47.45,47,48.65,45.2,3.59,-0.11
2018-01-22,45.9,47.05,47.55,45.8,3.11,4.09
2018-01-19,44,45.2,45.4,43.9,1.96,3.2
2018-01-18,43.5,43.8,44,43.2,1.8,2.1
2018-01-17,43,42.9,44,42.7,2.29,0.94
2018-01-16,43.4,42.5,43.4,41.9,2.69,0.24
2018-01-15,40,42.4,42.45,39.95,1.99,7.07
2018-01-12,40.4,39.6,40.45,39.55,0.18,-1
2018-01-11,40.5,40,40.55,39.55,0.37,-1.36
2018-01-10,41.2,40.55,41.55,40.45,0.3,-2.05
2018-01-09,41.9,41.4,41.9,41.3,0.31,-1.43
2018-01-08,42.7,42,43.2,41.8,0.73,-0.47
2018-01-05,42.1,42.2,42.7,42,0.61,0.48
2018-01-04,42.75,42,42.75,41.8,1.07,-1.41
2018-01-03,41.1,42.6,43.6,40.55,0.91,6.77
2017-12-29,39.89,39.9,39.9,39.46,0.7,1.53
2017-12-28,39.39,39.3,39.9,39,0.58,0.77
2017-12-27,39.43,39,39.43,39,0.77,-1.09
2017-12-22,39.49,39.43,39.49,39,0.54,-0.05
2017-12-21,39.09,39.45,39.45,39,1.25,0.9
2017-12-20,39.4,39.1,39.53,38.98,0.64,-0.71
2017-12-19,39.4,39.38,39.4,38.41,1.64,-0.18
2017-12-18,38.43,39.45,39.5,37.5,1,2.52
2017-12-15,37.9,38.48,38.53,37.61,0.36,-0.54
2017-12-14,39.51,38.69,39.51,37.98,1.23,-1.95
2017-12-13,39.03,39.46,40,39.03,0.17,1.1
2017-12-12,39.2,39.03,39.48,38.87,0.58,-1.04
2017-12-11,39.03,39.44,39.52,39.03,0.25,-0.9
2017-12-08,39.01,39.8,39.99,38.48,0.39,1.87
2017-12-07,39.5,39.07,39.5,39,0.27,-1.06
2017-12-06,41.17,39.49,41.17,39.1,0.38,-3.87
2017-12-05,41.4,41.08,41.5,40.8,0.9,-0.77
2017-12-04,41.5,41.4,42,41,3.58,2.99
2017-12-01,40.24,40.2,40.75,39.52,0.38,0.5
2017-11-30,41.5,40,42.53,40,3.11,-1.72
2017-11-29,39.36,40.7,42.02,39,1.38,3.22
2017-11-28,39.6,39.43,39.66,38.79,0.31,-0.66
2017-11-27,39.54,39.69,39.9,37.43,1.78,0.76
2017-11-24,40,39.39,40,39.2,1.36,-1.52
2017-11-23,40.79,40,40.79,39.65,0.16,-1.23
2017-11-22,40.9,40.5,40.9,39,0.94,1.25
2017-11-21,40.1,40,40.48,39.76,2.67,-0.25
2017-11-20,39.99,40.1,40.35,39.02,3.79,1.96
2017-11-17,38.37,39.33,39.5,38.37,2.05,3.58
2017-11-16,36.9,37.97,38.38,36.58,4.84,4.03
2017-11-15,34.45,36.5,36.6,33.75,3.36,7.35
2017-11-14,34,34,34.01,33.5,1.28,-2.75
2017-11-13,36.87,34.96,36.87,33.21,1.73,-4.19
2017-11-10,35.41,36.49,36.77,34.88,3.69,4.71
2017-11-09,34.09,34.85,35.35,30.73,4.8,5.61
2017-11-08,40.48,33,41.05,32.8,29.75,-20.14
2017-11-07,42.86,41.32,42.86,41.3,1.23,-2.55
2017-11-06,44.95,42.4,44.99,41.2,6.45,-5.76
2017-11-03,45.79,44.99,45.79,44.9,0.51,-0.27
2017-11-02,46,45.11,46.91,44.5,4.61,-6.51
2017-10-31,47.95,48.25,48.25,47.5,2.02,0.73
2017-10-30,47.3,47.9,47.97,47.03,0.58,1.27
2017-10-27,46.6,47.3,47.4,46,1.62,2.83
2017-10-26,44.99,46,46.5,44.9,2.75,3.49
2017-10-25,44.55,44.45,45.6,44.41,0.57,-1.09
2017-10-24,46,44.94,46,44.7,0.85,-1.98
2017-10-23,46.5,45.85,46.5,45.5,0.78,-1.46
2017-10-20,45,46.53,46.53,44.45,2.64,3.4
2017-10-19,45.02,45,45.41,45,0.2,0
2017-10-18,45.6,45,45.6,45,0.41,-1.32
2017-10-17,46.17,45.6,46.17,45.6,0.42,-0.18
2017-10-16,46.39,45.68,46.39,45.6,0.76,-0.15
2017-10-13,46,45.75,46.02,45.65,0.81,-0.54
2017-10-12,46.38,46,46.5,45.75,0.98,-1.01
2017-10-11,46.5,46.47,46.5,46.1,0.36,0.06
2017-10-10,46.61,46.44,46.67,46.1,0.34,-0.13
2017-10-09,47,46.5,47,45.99,0.48,-1.06
2017-10-06,46.78,47,47.3,45.65,2.14,1.1
2017-10-05,44.45,46.49,46.49,44.45,0.64,4.47
2017-10-04,46.2,44.5,46.2,44.42,2.08,-3.26
